,decade,title,author,act,normalizedGenre,numOfSpeakersMale,numOfSpeakersFemale,numOfActs,meanNEUTRAL,meanPOSITIVE,meanNEGATIVE,meanSKIP,meanSPEECH,countNEUTRAL,countPOSITIVE,countNEGATIVE,countSKIP,countSPEECH,avg_text_len,totalCOUNT,percentNEUTRAL,percentPOSITIVE,percentNEGATIVE,percentSKIP,percentSPEECH
189,1800,Сонный порошок или похищенная крестьянка,Крылов,1,NotStated,5,3,3,0.809312598237509,0.820002699599547,0.720309098561605,0.641729005745479,0.795367285609245,79,17,12,21,4,83.8947368421053,133,59.3984962406015,12.781954887218,9.02255639097744,15.7894736842105,3.00751879699248
190,1800,Сонный порошок или похищенная крестьянка,Крылов,2,NotStated,5,3,3,0.818074966879452,0.724457453936338,0.823271056880122,0.633600029253191,0.684039533138275,85,8,23,31,3,77.6,150,56.6666666666667,5.33333333333333,15.3333333333333,20.6666666666667,2
191,1800,Сонный порошок или похищенная крестьянка,Крылов,3,NotStated,5,3,3,0.806652972969828,0.712782958620473,0.773909852973053,0.663713343003217,,79,19,28,34,0,90.48125,160,49.375,11.875,17.5,21.25,0
212,1810,"Своя семья, или замужняя невеста",Шаховской,1,Comedy,3,5,3,0.849686277068518,0.779633655150731,0.779415547847748,0.683821162208915,0.480436950922012,153,15,23,48,1,74.4333333333333,240,63.75,6.25,9.58333333333333,20,0.416666666666667
213,1810,"Своя семья, или замужняя невеста",Шаховской,2,Comedy,3,5,3,0.859418919682503,0.835520206226243,0.754626440651277,0.656603900397696,0.728352506955465,110,18,34,41,3,83.5922330097087,206,53.3980582524272,8.7378640776699,16.504854368932,19.9029126213592,1.45631067961165
214,1810,"Своя семья, или замужняя невеста",Шаховской,3,Comedy,3,5,3,0.869328811370506,0.766511057552539,0.759492719614947,0.631137115151986,0.976264894008637,189,19,27,46,1,61.8475177304965,282,67.0212765957447,6.73758865248227,9.57446808510638,16.3120567375887,0.354609929078014
240,1820,Поездка в Кронштадт,Писарев,1,Comedy,6,4,3,0.833923211637533,0.786851172645887,0.778484000691346,0.691634576868367,,106,18,28,37,0,70.3809523809524,189,56.0846560846561,9.52380952380952,14.8148148148148,19.5767195767196,0
241,1820,Поездка в Кронштадт,Писарев,2,Comedy,6,4,3,0.883148229475749,0.792953999269576,0.808276252902072,0.694809726978603,0.739240229129791,118,21,23,38,2,68.4405940594059,202,58.4158415841584,10.3960396039604,11.3861386138614,18.8118811881188,0.99009900990099
242,1820,Поездка в Кронштадт,Писарев,3,Comedy,6,4,3,0.850101260870111,0.909191186229388,0.709135460356871,0.668909723438868,0.911993443965912,102,12,24,41,1,74.0777777777778,180,56.6666666666667,6.66666666666667,13.3333333333333,22.7777777777778,0.555555555555556
280,1840,Холостяк,Тургенев,1,Comedy,8,3,3,0.878942296952009,0.901679966095332,0.848900221642994,0.575064871121537,0.771180001172153,200,37,21,44,11,87.3035143769968,313,63.8977635782748,11.8210862619808,6.70926517571885,14.0575079872205,3.51437699680511
281,1840,Холостяк,Тургенев,2,Comedy,8,3,3,0.858788923046293,0.824280684192975,0.804711100730029,0.594074102640152,0.949581563472748,169,24,55,25,3,121.025362318841,276,61.231884057971,8.69565217391304,19.9275362318841,9.05797101449275,1.08695652173913
282,1840,Холостяк,Тургенев,3,Comedy,8,3,3,0.836714307842015,0.788441926240921,0.769395738000601,0.621873493221673,0.786839616298676,159,15,71,44,5,141.931972789116,294,54.0816326530612,5.10204081632653,24.1496598639456,14.9659863945578,1.70068027210884
291,1850,Бедность не порок,Островский,1,Comedy,9,9,3,0.884850594530935,0.863565464104925,0.747379406541586,0.577498106395497,0.825650796294212,115,14,40,34,4,97.2608695652174,207,55.5555555555556,6.76328502415459,19.3236714975845,16.4251207729469,1.93236714975845
292,1850,Бедность не порок,Островский,2,Comedy,9,9,3,0.823804524755969,0.885871628920237,0.764035018285116,0.684801730907188,0.870038211345673,97,18,30,53,2,77.1,200,48.5,9,15,26.5,1
293,1850,Бедность не порок,Островский,3,Comedy,9,9,3,0.85151734492358,0.778541958332062,0.824956156486689,0.672810822725296,0.555113673210144,85,10,43,46,2,112.279569892473,186,45.6989247311828,5.37634408602151,23.1182795698925,24.7311827956989,1.0752688172043
312,1850,Забракованные,Некрасов,1,Tragedy,6,3,3,0.851805999875069,,0.76128476858139,0.687854836384455,,8,0,4,9,0,183.52380952381,21,38.0952380952381,0,19.0476190476191,42.8571428571429,0
313,1850,Забракованные,Некрасов,2,Tragedy,6,3,3,0.866584345698357,,0.666412830352783,0.646995395421982,,4,0,1,2,0,671,7,57.1428571428571,0,14.2857142857143,28.5714285714286,0
314,1850,Забракованные,Некрасов,3,Tragedy,6,3,3,0.820102651913961,0.676078259944916,0.712209830681483,0.764234793186188,,9,1,6,5,0,139.52380952381,21,42.8571428571429,4.76190476190476,28.5714285714286,23.8095238095238,0
322,1850,Не в свои сани не садись,Островский,1,Comedy,7,3,3,0.83893297526462,0.73636617925432,0.784506521187723,0.630036320650216,0.976167798042297,121,9,32,33,1,90.4540816326531,196,61.734693877551,4.59183673469388,16.3265306122449,16.8367346938776,0.510204081632653
323,1850,Не в свои сани не садись,Островский,2,Comedy,7,3,3,0.866071211136117,0.876059412956238,0.788560817837715,0.656560279428959,0.847527046998342,98,18,50,32,9,94.6376811594203,207,47.3429951690821,8.69565217391304,24.1545893719807,15.4589371980676,4.34782608695652
325,1850,"Не так живи, как хочется",Островский,1,NotStated,7,8,3,0.835139374960871,0.732542991638184,0.763871847935345,0.664945485263035,0.938367048899333,68,7,46,29,3,89.359477124183,153,44.4444444444444,4.57516339869281,30.0653594771242,18.9542483660131,1.96078431372549
326,1850,"Не так живи, как хочется",Островский,2,NotStated,7,8,3,0.824562488207177,0.791684528191884,0.674909713864327,0.644013468590048,0.8533735871315,67,12,30,36,3,89.8513513513514,148,45.2702702702703,8.10810810810811,20.2702702702703,24.3243243243243,2.02702702702703
333,1850,Окопировался,Лажечников,1,Comedy,13,7,3,0.835006094329497,0.790965301149032,0.75889828701814,0.675651393298592,0.970873455206553,85,17,30,56,3,130.534031413613,191,44.5026178010471,8.90052356020942,15.7068062827225,29.3193717277487,1.57068062827225
334,1850,Окопировался,Лажечников,2,Comedy,13,7,3,0.81370853122912,0.838219383588204,0.785803351747362,0.65148905383216,0.853706657886505,95,13,38,45,3,97.7061855670103,194,48.9690721649485,6.70103092783505,19.5876288659794,23.1958762886598,1.54639175257732
335,1850,Окопировался,Лажечников,3,Comedy,13,7,3,0.798483196307312,0.886210164853505,0.75818250907792,0.6518714427948,0.809359927972158,44,14,18,45,3,132.362903225807,124,35.4838709677419,11.2903225806452,14.5161290322581,36.2903225806452,2.41935483870968
339,1850,Свадьба Кречинского,Сухово-Кобылин,1,Comedy,9,2,3,0.853533863888552,0.887140589825651,0.801809940661225,0.632205670306442,0.935477776186807,449,47,107,109,7,81.8108484005563,719,62.4478442280946,6.53685674547983,14.8817802503477,15.1599443671766,0.973574408901252
340,1850,Свадьба Кречинского,Сухово-Кобылин,3,Comedy,9,2,3,0.855959297593581,0.857094964012504,0.80393896996975,0.637591320607397,,218,32,56,54,0,72.4194444444445,360,60.5555555555556,8.88888888888889,15.5555555555556,15,0
370,1860,На бойком месте,Островский,1,Comedy,9,2,3,0.839317423877893,0.761709984805849,0.805636030104425,0.611243884011013,0.904596239328384,108,9,54,41,2,82.1588785046729,214,50.4672897196262,4.20560747663551,25.2336448598131,19.1588785046729,0.934579439252336
371,1860,На бойком месте,Островский,2,Comedy,9,2,3,0.864215628189199,0.826480234662692,0.801658201031387,0.63712814339885,0.938063621520996,136,12,64,27,2,68.253112033195,241,56.4315352697095,4.9792531120332,26.5560165975104,11.2033195020747,0.829875518672199
372,1860,На бойком месте,Островский,3,Comedy,9,2,3,0.863212960720062,0.807414866156048,0.866429944451039,0.627310436751161,0.65128880739212,125,9,52,28,1,87.3767441860465,215,58.1395348837209,4.18604651162791,24.1860465116279,13.0232558139535,0.465116279069767
390,1860,Смерть Тарелкина,Сухово-Кобылин,1,Comedy,22,2,3,0.843764423709555,0.845057622952895,0.803242885860904,0.605705596068326,0.875077277421951,97,11,29,17,2,107.910256410256,156,62.1794871794872,7.05128205128205,18.5897435897436,10.8974358974359,1.28205128205128
391,1860,Смерть Тарелкина,Сухово-Кобылин,2,Comedy,22,2,3,0.863199354257695,0.832000271975994,0.827434342015873,0.63074973501541,0.865950375795364,258,20,88,54,2,64.9289099526066,422,61.1374407582938,4.739336492891,20.8530805687204,12.7962085308057,0.4739336492891
392,1860,Смерть Тарелкина,Сухово-Кобылин,3,Comedy,22,2,3,0.879239726628436,0.863381043076515,0.819121122825891,0.62175564079181,0.850795944531759,244,4,64,46,3,56.0554016620499,361,67.590027700831,1.10803324099723,17.7285318559557,12.7423822714681,0.831024930747923
393,1860,Старый друг лучше новых двух,Островский,1,NotStated,6,4,3,0.865891140343538,0.770787436853756,0.813033387280893,0.645627159338731,0.629280378421148,134,11,69,26,3,80.3456790123457,243,55.1440329218107,4.52674897119342,28.3950617283951,10.6995884773663,1.23456790123457
394,1860,Старый друг лучше новых двух,Островский,2,NotStated,6,4,3,0.867846493120794,0.851687219407823,0.704677684439553,0.594129507956298,0.857434516151746,143,9,27,23,6,93.5096153846154,208,68.75,4.32692307692308,12.9807692307692,11.0576923076923,2.88461538461539
395,1860,Старый друг лучше новых двух,Островский,3,NotStated,6,4,3,0.836087596547954,0.807146843522787,0.815439231395721,0.592298357685407,0.789758086204529,136,16,50,30,8,77.2333333333333,240,56.6666666666667,6.66666666666667,20.8333333333333,12.5,3.33333333333333
396,1860,Тяжелые дни,Островский,1,NotStated,7,4,3,0.893138322866324,0.810365427624096,0.803352332115173,0.65376072474148,0.990894198417664,99,11,35,23,2,100.005882352941,170,58.2352941176471,6.47058823529412,20.5882352941176,13.5294117647059,1.17647058823529
397,1860,Тяжелые дни,Островский,2,NotStated,7,4,3,0.866516179508633,0.851431664079428,0.790061265975237,0.66916124150157,0.52632063627243,171,8,40,24,1,72.0573770491803,244,70.0819672131148,3.27868852459016,16.3934426229508,9.83606557377049,0.409836065573771
398,1860,Тяжелые дни,Островский,3,NotStated,7,4,3,0.886492445543929,0.794442954388532,0.792582358233631,0.631143508354823,0.973847409089406,143,11,32,15,3,61.0098039215686,204,70.0980392156863,5.3921568627451,15.6862745098039,7.35294117647059,1.47058823529412
477,1880,Не от мира сего,Островский,1,NotStated,5,4,3,0.8699301528218,0.856006175279617,0.802304980584553,0.673588880470821,0.962190461158752,184,7,35,14,5,116.967346938776,245,75.1020408163265,2.85714285714286,14.2857142857143,5.71428571428571,2.04081632653061
478,1880,Не от мира сего,Островский,2,NotStated,5,4,3,0.855881196488241,0.833843128836673,0.798874755700429,0.630173993607362,0.928637530122485,157,23,45,12,7,86.9918032786885,244,64.344262295082,9.42622950819672,18.4426229508197,4.91803278688525,2.86885245901639
479,1880,Не от мира сего,Островский,3,NotStated,5,4,3,0.87469481605859,0.865281677246094,0.792681708222344,0.608679302036762,0.965947270393372,84,15,21,8,1,98.8372093023256,129,65.1162790697674,11.6279069767442,16.2790697674419,6.2015503875969,0.775193798449612
523,1900,Король на площади,Блок,1,NotStated,23,4,3,0.872113072404675,0.846785441040993,0.825305609933792,0.585997605323792,0.475703179836273,51,4,31,5,1,57.8695652173913,92,55.4347826086957,4.34782608695652,33.6956521739131,5.43478260869565,1.08695652173913
524,1900,Король на площади,Блок,2,NotStated,23,4,3,0.858420598392303,0.734740257263184,0.877841052909692,0.590793490409851,,52,7,24,3,0,72.8720930232558,86,60.4651162790698,8.13953488372093,27.9069767441861,3.48837209302326,0
525,1900,Король на площади,Блок,3,NotStated,23,4,3,0.83418945390351,0.750275244315465,0.863328777608417,0.618246006468932,0.43693670630455,49,12,21,12,1,91.3473684210526,95,51.5789473684211,12.6315789473684,22.1052631578947,12.6315789473684,1.05263157894737
545,1910,Васса Железнова (Мать),Горький,1,NotStated,4,8,3,0.870164500439868,0.794180473795644,0.827638824095671,0.670219367458707,0.907830993334452,238,27,87,42,9,44.3225806451613,403,59.0570719602978,6.69975186104218,21.5880893300248,10.4218362282878,2.23325062034739
546,1910,Васса Железнова (Мать),Горький,2,NotStated,4,8,3,0.898200216965798,0.901505016363584,0.820814947571073,0.638047726617919,0.894886493682861,195,13,70,36,2,55.7563291139241,316,61.7088607594937,4.11392405063291,22.1518987341772,11.3924050632911,0.632911392405063
547,1910,Васса Железнова (Мать),Горький,3,NotStated,4,8,3,0.862622926684574,0.747406987845898,0.806377893372586,0.639544391797649,0.663587808609009,191,20,95,36,4,47.8843930635838,346,55.2023121387283,5.78034682080925,27.4566473988439,10.4046242774567,1.15606936416185
554,1910,Мысль,Андреев,1,Tragedy,9,6,3,0.887552744289588,0.844903928392074,0.864162426103245,0.553688969682245,,171,17,55,17,0,101.930769230769,260,65.7692307692308,6.53846153846154,21.1538461538462,6.53846153846154,0
555,1910,Мысль,Андреев,2,Tragedy,9,6,3,0.85189822148741,0.874137803912163,0.792487413496585,0.603304592271646,0.835989892482758,89,8,37,12,2,109.587837837838,148,60.1351351351351,5.40540540540541,25,8.10810810810811,1.35135135135135
556,1910,Мысль,Андреев,3,Tragedy,9,6,3,0.86281596226235,0.808932450082567,0.860074428523459,0.545502332846324,0.780029738491232,146,9,41,15,11,96.3783783783784,222,65.7657657657658,4.05405405405405,18.4684684684685,6.75675675675676,4.95495495495496
585,1920,Зойкина квартира,Булгаков,1,NotStated,14,12,3,0.863851694756472,0.829220183434025,0.855540622025728,0.693331313629945,0.881902158260346,239,31,64,60,7,68.0099750623441,401,59.6009975062344,7.73067331670823,15.9600997506234,14.9625935162095,1.74563591022444
586,1920,Зойкина квартира,Булгаков,2,NotStated,14,12,3,0.881240723721952,0.873294465409385,0.815755640467008,0.65357200562954,0.877024181864478,249,45,54,50,22,61.3690476190476,420,59.2857142857143,10.7142857142857,12.8571428571429,11.9047619047619,5.23809523809524
587,1920,Зойкина квартира,Булгаков,3,NotStated,14,12,3,0.866844274683627,0.82927161527843,0.851500522473763,0.662511277316821,0.873001049865376,334,41,87,101,22,55.6957264957265,585,57.0940170940171,7.00854700854701,14.8717948717949,17.2649572649573,3.76068376068376
596,1920,Противогазы,Третьяков,1,NotStated,31,9,3,0.900110538989779,0.855581319332123,0.809538832417241,0.627061367034912,0.505853176116943,126,5,27,8,1,55.940119760479,167,75.4491017964072,2.9940119760479,16.1676646706587,4.79041916167665,0.598802395209581
597,1920,Противогазы,Третьяков,2,NotStated,31,9,3,0.880963158729958,0.818942626317342,0.775664858244084,0.746727568487967,,146,3,27,31,0,44.9033816425121,207,70.5314009661836,1.44927536231884,13.0434782608696,14.975845410628,0
598,1920,Противогазы,Третьяков,3,NotStated,31,9,3,0.899292402127956,0.748682796955109,0.838693518387644,0.591650268861226,0.880172371864319,94,3,19,7,2,45.456,125,75.2,2.4,15.2,5.6,1.6
611,1930,Егор Булычов и другие,Горький,1,NotStated,14,8,3,0.886712985676389,0.842932119965553,0.856657261773944,0.661150814206512,0.866018176078796,172,8,80,27,6,52.1058020477816,293,58.7030716723549,2.73037542662116,27.3037542662116,9.21501706484642,2.04778156996587
612,1930,Егор Булычов и другие,Горький,2,NotStated,14,8,3,0.880163508614427,0.871822508051992,0.804138963142138,0.620314259220053,0.975157729216984,304,16,89,27,7,49.9887133182844,443,68.6230248306998,3.6117381489842,20.0902934537246,6.09480812641084,1.58013544018059
613,1930,Егор Булычов и другие,Горький,3,NotStated,14,8,3,0.859694554354693,0.699715386737477,0.823888476018782,0.64225963378946,0.824731091658274,185,11,77,24,3,58.3933333333333,300,61.6666666666667,3.66666666666667,25.6666666666667,8,1
614,1930,Иван Васильевич,Булгаков,1,Comedy,13,3,3,0.855689784806026,0.824437166963305,0.81356193125248,0.566201893612742,0.599131872256597,76,7,32,16,3,119.582089552239,134,56.7164179104478,5.22388059701493,23.8805970149254,11.9402985074627,2.23880597014925
615,1930,Иван Васильевич,Булгаков,2,Comedy,13,3,3,0.846537416653028,0.769753444939852,0.84988488132755,0.647240086987212,0.912960082292557,126,8,72,37,2,65.1795918367347,245,51.4285714285714,3.26530612244898,29.3877551020408,15.1020408163265,0.816326530612245
616,1930,Иван Васильевич,Булгаков,3,Comedy,13,3,3,0.810211793878886,0.741027200763876,0.805158965404217,0.687616618542836,0.741541653871536,127,11,65,29,2,79.4487179487179,234,54.2735042735043,4.7008547008547,27.7777777777778,12.3931623931624,0.854700854700855
622,1930,Полоумный Журден,Булгаков,1,NotStated,17,5,3,0.888031486116472,0.909386130778686,0.856434406269164,0.618431032768318,0.963556485516684,183,23,42,28,7,56.3957597173145,283,64.6643109540636,8.12720848056537,14.8409893992933,9.89399293286219,2.47349823321555
623,1930,Полоумный Журден,Булгаков,2,NotStated,17,5,3,0.867655905180199,0.879013924726418,0.836294155805669,0.651858252974657,0.855089604854584,129,28,47,26,2,46.5043103448276,232,55.6034482758621,12.0689655172414,20.2586206896552,11.2068965517241,0.862068965517241
624,1930,Полоумный Журден,Булгаков,3,NotStated,17,5,3,0.85589001195453,0.856163845342748,0.77324095682094,0.67922949006683,0.830442313637052,107,17,19,38,7,65.1648936170213,188,56.9148936170213,9.04255319148936,10.1063829787234,20.2127659574468,3.72340425531915
625,1940,Машенька,Афиногенов,1,NotStated,5,6,3,0.878655541724372,0.82106994934704,0.825461378321052,0.608206395804882,0.913346688662257,206,23,48,40,14,84.8308157099698,331,62.2356495468278,6.94864048338369,14.5015105740181,12.0845921450151,4.22960725075529
626,1940,Машенька,Афиногенов,2,NotStated,5,6,3,0.897314369212836,0.872004537582398,0.798677167067161,0.653322168522411,0.912083038261959,192,25,26,18,7,79.3694029850746,268,71.6417910447761,9.32835820895522,9.70149253731343,6.71641791044776,2.61194029850746
627,1940,Машенька,Афиногенов,3,NotStated,5,6,3,0.90040861325221,0.850054787737983,0.755207217874981,0.614450217783451,0.857617229223251,111,14,21,20,2,114.464285714286,168,66.0714285714286,8.33333333333333,12.5,11.9047619047619,1.19047619047619
